"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
11952,2015.5,1,9.1618,-79.745,"9.1618 -79.745",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2331,"IRGA","","Aggrading",2196.6,"9.1618_-79.745","None",8.52416666666667,NA,9.1618,NA,"Evergreen Forest",0,NA,NA,NA,3.44790501342774,NA,NA
11953,2015.5,1,9.2115,-79.6,"9.2115 -79.6",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2486,"IRGA","","Aggrading",2196.6,"9.2115_-79.6","None",8.52416666666667,NA,9.2115,NA,"Evergreen Forest",0,NA,NA,NA,3.44790501342774,NA,NA
11954,2015.5,1,9.1513,-79.855,"9.1513 -79.855",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2580,"IRGA","","Aggrading",2115.26,"9.1513_-79.855","None",7.2,NA,9.1513,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11955,2015.5,1,9.1879,-79.821,"9.1879 -79.821",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2591,"IRGA","","Aggrading",2115.26,"9.1879_-79.821","None",7.2,NA,9.1879,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11956,2015.5,1,9.1794,-79.83,"9.1794 -79.83",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2595,"IRGA","","Aggrading",2115.26,"9.1794_-79.83","None",7.2,NA,9.1794,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11957,2015.5,1,9.258,-79.953,"9.258 -79.953",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2829,"IRGA","","Aggrading",2115.26,"9.258_-79.953","None",7.2,NA,9.258,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11958,2015.5,1,9.2809,-79.975,"9.2809 -79.975",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2848,"IRGA","","Aggrading",2115.26,"9.2809_-79.975","None",7.2,NA,9.2809,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11959,2015.5,1,9.3325,-79.954,"9.3325 -79.954",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,2864,"IRGA","","Aggrading",2115.26,"9.3325_-79.954","None",7.2,NA,9.3325,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
11960,2015.5,1,9.3357,-79.781,"9.3357 -79.781",12262,NA,"Tropical","Natural","Evergreen Forest","Evergreen",26,3053,"IRGA","","Aggrading",1765.24,"9.3357_-79.781","None",7.2,NA,9.3357,NA,"Evergreen Forest",0,NA,NA,NA,2.12373834676108,NA,NA
12025,2017.5,1,25.68,116.41,"25.68 116.41",12320,NA,"Subtropical","Natural","Evergreen Forest","Evergreen",19,1621,"IRGA","","Mature",1324.51,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12029,2017.5,1,25.68,116.41,"25.68 116.41",12320,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",737.94,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12030,2017.5,1,25.68,116.41,"25.68 116.41",12320,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",1286.67,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12035,2015.5,2,41.12,-3.5,"41.12 -3.5",12340,1395,"Mediterranean","Natural","Deciduous Forest","Deciduous",9.7,873,"IRGA","","Mature",1767.28,"41.12_-3.5","None",2.36,233,41.12,88.9,"Deciduous Forest",1,NA,NA,NA,-2.71626165323893,-654.352882514571,NA
12046,2016.5,1,3.49,101.37,"3.49 101.37",12380,NA,"Tropical","Managed","Evergreen Forest","Evergreen",9.48583333333333,NA,"IRGA","","Aggrading",1720.14,"3.49_101.37","None",9.48583333333333,NA,3.49,NA,"Evergreen Forest",0,28.1170567830404,3.5101282026593,2016,4.40957168009441,NA,15.9936132839184
12047,2016.5,1,3.54,101.44,"3.54 101.44",12380,NA,"Tropical","Managed","Evergreen Forest","Evergreen",9.48583333333333,NA,"IRGA","","Aggrading",1385.67,"3.54_101.44","None",9.48583333333333,NA,3.54,NA,"Evergreen Forest",0,28.1170567830404,6.27910821698726,2016,4.40957168009441,NA,15.9936132839184
12088,2017,2,53.39,122.28,"53.39 122.28",12413,400,"Temperate","Natural","Deciduous Forest","Deciduous",-3.3,442.95,"Gas Chromatography","","Mature",654.23,"53.39_122.28","None",1.175,NA,53.39,125.6,"Deciduous Forest",0,0.0020245869954465,2.48203545482499,2017,-3.90126165323893,NA,-12.1214189121266
12089,2017,2,53.39,122.28,"53.39 122.28",12413,400,"Temperate","Natural","Evergreen Forest","Evergreen",-3.3,442.95,"Gas Chromatography","","Mature",697.04,"53.39_122.28","None",1.175,NA,53.39,125.6,"Evergreen Forest",0,0.0020245869954465,2.48203545482499,2017,-3.90126165323893,NA,-12.1214189121266
12090,2017,2,53.39,122.28,"53.39 122.28",12413,400,"Temperate","Natural","Deciduous Forest","Deciduous",-3.3,442.95,"Gas Chromatography","","Mature",581.24,"53.39_122.28","None",1.175,NA,53.39,125.6,"Deciduous Forest",0,0.0020245869954465,2.48203545482499,2017,-3.90126165323893,NA,-12.1214189121266
12121,2016.5,1,31.25,102.88,"31.25 102.88",12467,3021,"Alpine","Natural","Evergreen Forest","Evergreen",3,850,"IRGA","","Mature",518.45,"31.25_102.88","None",4.36409090909091,650.916666666667,31.25,107.4,"Evergreen Forest",0,3.49287058512374,5.97753293575042,2016,-0.712170744148015,-236.436215847904,-8.6305729139983
12123,2017.5,1,31.25,102.88,"31.25 102.88",12467,3021,"Alpine","Natural","Evergreen Forest","Evergreen",3,850,"IRGA","","Mature",526.02,"31.25_102.88","None",4.36409090909091,650.916666666667,31.25,107.4,"Evergreen Forest",0,2.99456431070968,5.97753293575042,2018,-0.712170744148015,-236.436215847904,-9.12887918841236
12152,2013.5,1,23.16,112.54,"23.16 112.54",12555,NA,"Subtropical","Natural","Evergreen Forest","Evergreen",22,1733,"IRGA","","Mature",394.5,"23.16_112.54","None",7.33166666666667,NA,23.16,46.7,"Evergreen Forest",0,21.5270350138347,6.27910821717371,2014,2.25540501342775,NA,9.40359151471266
12153,2013.5,1,31.86,114.08,"31.86 114.08",12555,NA,"Temperate","Natural","Evergreen Forest","Evergreen",15.2,1118,"IRGA","","Mature",394.5,"31.86_114.08","None",5.37818181818182,NA,31.86,39.3,"Evergreen Forest",0,16.0011561075847,4.96407091004149,2014,0.301920164942895,NA,3.87771260846266
12154,2013.5,1,40,115,"40 115",12555,NA,"Temperate","Natural","Mixed Forest","Mixed",6.6,539,"IRGA","","Mature",394.5,"40_115","None",2.98818181818182,NA,40,29.7,"Mixed Forest",0,6.68654022216799,2.80764774410593e-10,2014,-2.0880798350571,NA,-5.43690327695405
12155,2013.5,1,42.4,128.09,"42.4 128.09",12555,NA,"Temperate","Natural","Mixed Forest","Mixed",2.8,731,"IRGA","","Mature",394.5,"42.4_128.09","None",0.8975,578.166666666667,42.4,108.1,"Mixed Forest",0,7.18800506591799,1.10999999966774,2014,-4.17876165323893,-309.186215847904,-4.93543843320405
12184,2015,3,25.26,82.98,"25.26 82.98",12596,NA,"Tropical","Managed","Grassland","Deciduous",23,1100,"IRGA","","Aggrading",1354.77,"25.26_82.98","None",7.01583333333333,NA,25.26,376,"Grassland",0,27.5680302937826,4.96407091011944,2015,1.9395716800944,NA,15.4445867946606
12188,2015,3,25.26,82.98,"25.26 82.98",12596,NA,"Tropical","Managed","Grassland","Deciduous",23,1100,"IRGA","","Aggrading",1059.6,"25.26_82.98","None",7.01583333333333,NA,25.26,376,"Grassland",0,27.5680302937826,4.96407091011944,2015,1.9395716800944,NA,15.4445867946606
12238,2017.5,1,25.68,116.41,"25.68 116.41",12607,310,"Subtropical","Managed","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",548.73,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12239,2017.5,1,25.68,116.41,"25.68 116.41",12607,310,"Subtropical","Managed","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",692.53,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12240,2017.5,1,25.68,116.41,"25.68 116.41",12607,310,"Subtropical","Managed","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",768.22,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12241,2017.5,1,25.68,116.41,"25.68 116.41",12607,310,"Subtropical","Managed","Evergreen Forest","Evergreen",19,1621,"IRGA","","Aggrading",877.96,"25.68_116.41","None",6.4575,NA,25.68,19,"Evergreen Forest",0,19.4838221232097,2.48203545523344,2018,1.38123834676107,NA,7.36037862408766
12242,2017.5,1,31.8,114.06,"31.8 114.06",12637,144,"Temperate","Natural","Deciduous Forest","Deciduous",15.2,1063,"IRGA","Trench","Mature",2319.79,"31.8_114.06","None",6.63,NA,31.8,48.1,"Deciduous Forest",0,16.339616394043,4.43999999975462,2018,1.55373834676108,NA,4.21617289492096
12271,2013.5,1,28.1,113.07,"28.1 113.07",12887,NA,"Subtropical","Managed","Deciduous Forest","Deciduous",17.2,1450,"IRGA","","Mature",443.71,"28.1_113.07","None",6.23,NA,28.1,25.8,"Deciduous Forest",0,19.126481628418,3.32999999976194,2014,1.15373834676108,NA,7.00303812929596
12272,2015.5,1,40.18,116.78,"40.18 116.78",12668,9,"Temperate","Managed","Deciduous Forest","Deciduous",12.3,571,"IRGA","","Aggrading",1051,"40.18_116.78","None",4.64818181818182,NA,40.18,12.8,"Deciduous Forest",0,12.4149083455404,3.13955410837228,2016,-0.428079835057105,NA,0.291464846418364
12273,2015.5,1,40.18,116.78,"40.18 116.78",12668,9,"Temperate","Managed","Deciduous Forest","Deciduous",12.3,571,"IRGA","","Aggrading",870,"40.18_116.78","None",4.64818181818182,NA,40.18,12.8,"Deciduous Forest",0,12.4149083455404,3.13955410837228,2016,-0.428079835057105,NA,0.291464846418364
12274,2015.5,1,40.18,116.78,"40.18 116.78",12668,9,"Temperate","Managed","Deciduous Forest","Deciduous",12.3,571,"IRGA","","Aggrading",953,"40.18_116.78","None",4.64818181818182,NA,40.18,12.8,"Deciduous Forest",0,12.4149083455404,3.13955410837228,2016,-0.428079835057105,NA,0.291464846418364
12275,2015.5,1,40.18,116.78,"40.18 116.78",12668,9,"Temperate","Managed","Evergreen Forest","Evergreen",12.3,571,"IRGA","","Aggrading",547,"40.18_116.78","None",4.64818181818182,NA,40.18,12.8,"Evergreen Forest",0,12.4149083455404,3.13955410837228,2016,-0.428079835057105,NA,0.291464846418364
12276,2016.5,1,36.07,112.1,"36.07 112.1",12764,1450,"Temperate","Natural","Evergreen Forest","Evergreen",11,600,"IRGA","","Mature",790.25,"36.07_112.1","None",4.12897727272727,NA,36.07,41.7,"Evergreen Forest",0,12.2560541788737,3.33000000012001,2016,-0.947284380511655,NA,0.132610679751664
12334,2017.5,2,42.53,-72.19,"42.53 -72.19",12831,NA,"Temperate","Natural","Mixed Forest","Mixed",8.15,NA,"IRGA","","Mature",1330,"42.53_-72.19","None",2.91727272727273,NA,42.53,226,"Mixed Forest",0,NA,NA,NA,-2.15898892596619,NA,NA
12337,2017.5,2,42.53,-72.19,"42.53 -72.19",12831,NA,"Temperate","Natural","Mixed Forest","Mixed",8.15,NA,"IRGA","","Mature",1010,"42.53_-72.19","None",2.91727272727273,NA,42.53,226,"Mixed Forest",0,NA,NA,NA,-2.15898892596619,NA,NA
12338,2017.5,2,39.14,-77.22,"39.14 -77.22",12831,NA,"Temperate","Natural","Mixed Forest","Mixed",12.25,NA,"IRGA","","Mature",430,"39.14_-77.22","None",12.1141666666667,NA,39.14,48.7,"Mixed Forest",0,NA,NA,NA,7.03790501342778,NA,NA
12342,2017.5,2,39.14,-77.22,"39.14 -77.22",12831,NA,"Temperate","Natural","Mixed Forest","Mixed",12.25,NA,"IRGA","","Mature",380,"39.14_-77.22","None",12.1141666666667,NA,39.14,48.7,"Mixed Forest",0,NA,NA,NA,7.03790501342778,NA,NA
12365,2016,1,11.4,79.7,"11.4 79.7",12900,NA,"Subtropical","Unmanaged","Wetland","Deciduous",9.20666666666667,1310,"IRGA","","Aggrading",896.88,"11.4_79.7","None",9.20666666666667,NA,11.4,NA,"Wetland",0,29.8651036580404,9.44767502326148e-11,2016,4.13040501342775,NA,17.7416601589184
12366,2011.5,1,36.95,100.85,"36.95 100.85",12795,3140,"Alpine","Natural","Grassland","Deciduous",1.3,409,"IRGA","DeepPVC","Aggrading",1967.85,"36.95_100.85","None",0.954285714285714,312.75,36.95,47.6,"Grassland",0,3.26236114501955,7.84888527097114,2012,-4.12197593895321,-574.602882514571,-8.86108235410249
12368,2012.5,1,36.95,100.85,"36.95 100.85",12795,3140,"Alpine","Natural","Grassland","Deciduous",1.3,409,"IRGA","DeepPVC","Aggrading",2187.34,"36.95_100.85","None",0.954285714285714,312.75,36.95,47.6,"Grassland",0,3.26236114501955,7.84888527097114,2012,-4.12197593895321,-574.602882514571,-8.86108235410249
12370,2013.5,1,36.95,100.85,"36.95 100.85",12795,3140,"Alpine","Natural","Grassland","Deciduous",1.3,409,"IRGA","DeepPVC","Aggrading",2100.3,"36.95_100.85","None",0.954285714285714,312.75,36.95,47.6,"Grassland",0,3.49155324300131,7.84888527097114,2014,-4.12197593895321,-574.602882514571,-8.63189025612073
12374,2015.5,1,42.21,116.38,"42.21 116.38",12645,NA,"Temperate","Natural","Grassland","Deciduous",3.3,399,"IRGA","","Aggrading",536.76,"42.21_116.38","None",2.80272727272727,NA,42.21,22.9,"Grassland",0,6.22399037679037,2.48203545473504,2016,-2.27353438051166,NA,-5.89945312233167
12403,2011.5,1,30.34,78.01,"30.34 78.01",12904,640,"Subtropical","Managed","Deciduous Forest","Deciduous",25.5,2020,"IRGA","","Aggrading",3016.1,"30.34_78.01","None",6.78666666666667,8249.5,30.34,48.4,"Deciduous Forest",1,20.9278884887696,4.57664724433235,2012,1.71040501342774,7362.14711748543,8.80444498964756
12408,2014.5,1,2.82806,111.813,"-2.82806 111.813",12914,NA,"Tropical","Managed","Deciduous Forest","Deciduous",27.4,2058,"IRGA","","Aggrading",1194.5,"-2.82806_111.813","None",8.8325,4557.77777777778,-2.82806,NA,"Deciduous Forest",0,26.7814295450847,3.43268931243234,2014,3.75623834676107,3670.42489526321,14.6579860459627
12409,2014.5,1,2.82806,111.813,"-2.82806 111.813",12914,NA,"Tropical","Managed","Deciduous Forest","Deciduous",27.4,2058,"IRGA","","Aggrading",1552.85,"-2.82806_111.813","None",8.8325,4557.77777777778,-2.82806,NA,"Deciduous Forest",0,26.7814295450847,3.43268931243234,2014,3.75623834676107,3670.42489526321,14.6579860459627
12438,2015.5,1,0.3,35.42,"-0.3 35.42",12996,2234,"Tropical","Managed","Mixed Forest","Mixed",16.6,2050,"Gas Chromatography","","Mature",654,"-0.3_35.42","None",4.30181818181818,NA,-0.3,NA,"Mixed Forest",0,18.6417963663737,2.21999999997432,2016,-0.774443471420745,NA,6.51835286725166
12444,2015.5,1,0.3,35.42,"-0.3 35.42",12996,2294,"Tropical","Managed","Mixed Forest","Mixed",16.6,2050,"Gas Chromatography","","Aggrading",905,"-0.3_35.42","None",4.30181818181818,NA,-0.3,NA,"Mixed Forest",0,18.6417963663737,2.21999999997432,2016,-0.774443471420745,NA,6.51835286725166
12445,2015.5,1,0.32,35.4,"-0.32 35.4",12996,2169,"Tropical","Natural","Evergreen Forest","Evergreen",16.6,2050,"Gas Chromatography","","Mature",926,"-0.32_35.4","None",4.30181818181818,NA,-0.32,NA,"Evergreen Forest",0,18.6417963663737,2.21999999990721,2016,-0.774443471420745,NA,6.51835286725166
12446,2015.5,1,0.32,35.4,"-0.32 35.4",12996,2173,"Tropical","Natural","Evergreen Forest","Evergreen",16.6,2050,"Gas Chromatography","","Mature",881,"-0.32_35.4","None",4.30181818181818,NA,-0.32,NA,"Evergreen Forest",0,18.6417963663737,2.21999999990721,2016,-0.774443471420745,NA,6.51835286725166
12447,2015.5,1,0.32,35.39,"-0.32 35.39",12996,2170,"Tropical","Natural","Evergreen Forest","Evergreen",16.6,2050,"Gas Chromatography","","Mature",823,"-0.32_35.39","None",4.30181818181818,NA,-0.32,NA,"Evergreen Forest",0,18.6417963663737,2.48203545495332,2016,-0.774443471420745,NA,6.51835286725166
12468,2016.5,1,33.65,-117.84,"33.65 -117.84",12991,2,"Mediterranean","Natural","Wetland","Mixed",17,300,"IRGA","","Mature",468.12,"33.65_-117.84","None",6.03833333333333,229.818181818182,33.65,NA,"Wetland",0,NA,NA,NA,0.962071680094406,-657.534700696389,NA
12469,2005.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",1050,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,7.81498107910159,4.00216191542299,2006,-1.76196086168219,NA,-4.30846242002045
12470,2006.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",1110,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,7.81498107910159,4.00216191542299,2006,-1.76196086168219,NA,-4.30846242002045
12471,2007.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",1250,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.32525278727218,4.00216191542299,2008,-1.76196086168219,NA,-3.79819071184986
12472,2008.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",1050,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.32525278727218,4.00216191542299,2008,-1.76196086168219,NA,-3.79819071184986
12473,2009.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",880,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.53699137369796,4.00216191542299,2010,-1.76196086168219,NA,-3.58645212542408
12484,2010.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",400,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.53699137369796,4.00216191542299,2010,-1.76196086168219,NA,-3.58645212542408
12485,2011.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",680,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.91909942626955,4.00216191542299,2012,-1.76196086168219,NA,-3.20434407285249
12486,2012.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",730,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.91909942626955,4.00216191542299,2012,-1.76196086168219,NA,-3.20434407285249
12493,2013.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",670,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.22071990966799,4.00216191542299,2014,-1.76196086168219,NA,-3.90272358945405
12494,2014.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",850,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.22071990966799,4.00216191542299,2014,-1.76196086168219,NA,-3.90272358945405
12495,2015.5,1,42.43,142.48,"42.43 142.48",13069,NA,"Temperate","Natural","Grassland","Evergreen",8.1,1252,"IRGA","Exclusion","Mature",890,"42.43_142.48","None",3.31430079155673,NA,42.43,56.6,"Grassland",0,8.10452423095705,4.00216191542299,2016,-1.76196086168219,NA,-4.01891926816499
12526,2014.5,1,44.26,87.26,"44.26 87.26",13057,NA,"Temperate","Natural","Desert","Deciduous",2.73333333333333,NA,"Gas Chromatography","","Aggrading",87.4,"44.26_87.26","None",2.73333333333333,NA,44.26,17,"Desert",0,11.535173034668,6.27910821697656,2014,-2.3429283199056,NA,-0.588270464454036
12579,2016.5,1,58.29,27.27,"58.29 27.27",13095,NA,"Temperate","Unmanaged","Evergreen Forest","Evergreen",2.58,NA,"IRGA","DeepPVC","Aggrading",586,"58.29_27.27","None",2.58,NA,58.29,115.2,"Evergreen Forest",0,7.13203074137374,3.51012820284843,2016,-2.49626165323893,NA,-4.9914127577483
12716,2013.5,1,33.626,-82.798,"33.626 -82.798",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",16.5,1097,"IRGA","Exclusion","Aggrading",700,"33.626_-82.798","None",8.17,1069.15151515152,33.626,49.6,"Evergreen Forest",0,NA,NA,NA,3.09373834676108,181.798632636949,NA
12720,2014.5,1,33.626,-82.798,"33.626 -82.798",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",16.5,1097,"IRGA","Exclusion","Aggrading",700,"33.626_-82.798","None",8.17,1069.15151515152,33.626,49.6,"Evergreen Forest",0,NA,NA,NA,3.09373834676108,181.798632636949,NA
12724,2015.5,1,33.626,-82.798,"33.626 -82.798",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",16.5,1097,"IRGA","Exclusion","Aggrading",930,"33.626_-82.798","None",8.17,1069.15151515152,33.626,49.6,"Evergreen Forest",0,NA,NA,NA,3.09373834676108,181.798632636949,NA
12728,2013.5,1,34.03,-94.823,"34.03 -94.823",13674,581,"Temperate","Managed","Evergreen Forest","Evergreen",16.8,1270,"IRGA","Exclusion","Aggrading",1200,"34.03_-94.823","None",14.3361538461538,1254.48717948718,34.03,25.3,"Evergreen Forest",0,NA,NA,NA,9.25989219291488,367.134296972609,NA
12732,2014.5,1,34.03,-94.823,"34.03 -94.823",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",16.8,1270,"IRGA","Exclusion","Aggrading",1100,"34.03_-94.823","None",14.3361538461538,1254.48717948718,34.03,25.3,"Evergreen Forest",0,NA,NA,NA,9.25989219291488,367.134296972609,NA
12736,2015.5,1,34.03,-94.823,"34.03 -94.823",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",16.8,1270,"IRGA","Exclusion","Aggrading",1300,"34.03_-94.823","None",14.3361538461538,1254.48717948718,34.03,25.3,"Evergreen Forest",0,NA,NA,NA,9.25989219291488,367.134296972609,NA
12740,2013.5,1,37.46,-78.664,"37.46 -78.664",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",13.6,1105,"IRGA","Exclusion","Aggrading",940,"37.46_-78.664","None",12.4247517730496,NA,37.46,63.7,"Evergreen Forest",0,NA,NA,NA,7.34849011981068,NA,NA
12744,2014.5,1,37.46,-78.664,"37.46 -78.664",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",13.6,1105,"IRGA","Exclusion","Aggrading",950,"37.46_-78.664","None",12.4247517730496,NA,37.46,63.7,"Evergreen Forest",0,NA,NA,NA,7.34849011981068,NA,NA
12748,2015.5,1,37.46,-78.664,"37.46 -78.664",13674,NA,"Temperate","Managed","Evergreen Forest","Evergreen",13.6,1105,"IRGA","Exclusion","Aggrading",1000,"37.46_-78.664","None",12.4247517730496,NA,37.46,63.7,"Evergreen Forest",0,NA,NA,NA,7.34849011981068,NA,NA
12752,2013.5,1,30.476,119.674,"30.476 119.674",13567,380,"Subtropical","Managed","Evergreen Forest","Evergreen",15.6,1413,"IRGA","","Mature",1176.92,"30.476_119.674","None",5.57090909090909,NA,30.476,42.7,"Evergreen Forest",0,15.467301940918,3.92758093474469,2014,0.494647437670166,NA,3.34385844179596
12787,2012.5,1,26.7,115.06,"26.7 115.06",12276,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",17.9,1469,"Gas Chromatography","Exclusion","Aggrading",1180.3,"26.7_115.06","None",6.07441176470588,1185.83333333333,26.7,40.5,"Evergreen Forest",0,18.9566970825196,4.43999999974831,2012,0.998150111466956,298.480450818759,6.83325358339756
