"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site_name","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Rh_annual","Ra_annual","Manipulation","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","Ecosystem_type2","Outlier_rh","Outlier_ra","Mean.Temp.","Mean.Precip.","delta.Mean.Temp.","delta.Mean.Precip."
13253,2015,3,39.081,-1.246,"HU C",15410,1090,"Mediterranean","Managed","Forest","Evergreen",12.8,466,"Gas chromatography","","Mature",821.2,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.71,261.416666666667,0.410387293347202,-732.124673642802
13255,2015,2,39.708,-0.457,"CA C",15410,790,"Mediterranean","Managed","Forest","Evergreen",14,342,"Gas chromatography","","Mature",1025.55,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.3625,352.25,0.0628872933472016,-641.291340309468
13357,2020.5,2,27.5005,104.584,"CN0",15364,630,"Subtropical","Managed","Forest","Evergreen",16.25,1600,"IRGA","Exclusion","Mature",802.17,404.73,397.44,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.31636363636364,873.916666666667,0.0167509297108381,-119.624673642802
13398,2015.5,1,21.617,101.583,"Trenching",15361,709.869,"Tropical","Natural","Forest","Mixed",21.8,1500,"IRGA","Exclusion","Mature",1994.34,1516,478.34,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.8875,581,0.587887293347202,-412.541340309468
13413,2018,2,3.583,102.572,"Jengka VJR",15532,70,"Tropical","Unmanaged","Forest","Evergreen",26.9,2427,"IRGA","Exclusion","Mature",794.61,995.89,265.98,"None",1.22,NA,NA,NA,NA,"Forest",0,0,8.78,6897.5,3.4803872933472,5903.95865969053
13431,2013.5,4,30.206,-83.87,"FL",15851,NA,"Temperate","Natural","Forest","Evergreen",19.4,1450,"IRGA","Exclusion","Mature",1556.2,1265.3,290.9,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.27833333333333,1627,0.978720626680535,633.458659690532
13467,2015.5,1,37.417,104.667,"Moss-dominated crust",14165,NA,"Temperate","Managed","Grassland","Evergreen",9.6,186,"IRGA","","Mature",620.06,NA,NA,"None",NA,22.79,75.11,14.11,10.78,"Grassland",0,0,3.45636363636364,171.166666666667,-1.84324907028916,-822.374673642802
13468,2015.5,1,37.417,104.667,"Lichen-dominated crust",14165,NA,"Temperate","Managed","Grassland","Evergreen",9.6,186,"IRGA","","Mature",658.85,NA,NA,"None",NA,44.36,84.67,9.32,6.01,"Grassland",0,0,3.45636363636364,171.166666666667,-1.84324907028916,-822.374673642802
13469,2014.5,1,32.75,111.217,"Woodland",14205,340,"Subtropical","Managed","Forest","Evergreen",15.7,749.3,"Gas chromatography","","Mature",581.19,NA,NA,"None",NA,16.8,11,41,48,"Forest",0,0,5.70090909090909,1461.66666666667,0.401296384256292,468.125326357198
13470,2014.5,1,32.75,111.217,"Shrubland",14205,340,"Subtropical","Managed","Shrubland","Deciduous",15.7,749.3,"Gas chromatography","","Mature",575.51,NA,NA,"None",NA,13.1,11,41,48,"Shrubland",0,0,5.70090909090909,1461.66666666667,0.401296384256292,468.125326357198
13489,2014.5,1,22.167,106.833,"P(CK)",14125,NA,"Subtropical","Managed","Forest","Evergreen",21.1,1350,"Gas chromatography","","Mature",904.91,NA,NA,"None",NA,17.06,NA,NA,NA,"Forest",0,0,7.5175,1537,2.2178872933472,543.458659690532
13490,2014.5,1,22.167,106.833,"P(CN)",14125,NA,"Subtropical","Managed","Forest","Evergreen",21.1,1350,"Gas chromatography","","Mature",1065.22,NA,NA,"None",NA,15.34,NA,NA,NA,"Forest",0,0,7.5175,1537,2.2178872933472,543.458659690532
13491,2014.5,1,22.167,106.833,"C(CK)",14125,NA,"Subtropical","Managed","Forest","Evergreen",21.1,1350,"Gas chromatography","","Mature",984.62,NA,NA,"None",NA,16.42,NA,NA,NA,"Forest",0,0,7.5175,1537,2.2178872933472,543.458659690532
13492,2014.5,1,22.167,106.833,"C(CN)",14125,NA,"Subtropical","Managed","Forest","Evergreen",21.1,1350,"Gas chromatography","","Mature",1127.41,NA,NA,"None",NA,15.16,NA,NA,NA,"Forest",0,0,7.5175,1537,2.2178872933472,543.458659690532
13577,2013.5,1,30.233,119.7,"Evergreen broadleaf forest",14252,150,"Subtropical","Managed","Forest","Evergreen",15.8,118,"IRGA","Exclusion","Mature",938.51,594.14,344.37,"None",1.02,9.843,34.7,38.1,27.2,"Forest",0,0,5.57090909090909,1185.83333333333,0.271296384256293,192.291993023865
13579,2014.5,1,30.233,119.7,"Evergreen broadleaf forest",14252,150,"Subtropical","Managed","Forest","Evergreen",15.8,118,"IRGA","Exclusion","Mature",965,613.06,351.94,"None",1.02,9.843,34.7,38.1,27.2,"Forest",0,0,6.21090909090909,3916.66666666667,0.911296384256293,2923.1253263572
13606,2013.5,5,31.909,111.136,"Control",14484,133,"Temperate","Managed","Forest","Deciduous",12.6,1476.6,"IRGA","","Mature",205.504,NA,NA,"None",1.16,12.34,51,40,9,"Forest",0,0,5.61636363636364,780.333333333333,0.316750929710838,-213.208006976135
13671,2016,1,37.417,104.667,"MC Control",13015,1339,"Temperate","Managed","Desert","Deciduous",9.6,186.2,"IRGA","","Mature",158.18,NA,NA,"None",NA,NA,NA,NA,NA,"Desert",0,0,2.77090909090909,171.166666666667,-2.52870361574371,-822.374673642802
13672,2016,1,37.417,104.667,"LC Control",13015,1339,"Temperate","Managed","Desert","Deciduous",9.6,186.2,"IRGA","","Mature",149.1,NA,NA,"None",NA,NA,NA,NA,NA,"Desert",0,0,2.77090909090909,171.166666666667,-2.52870361574371,-822.374673642802
