"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site_name","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Rh_annual","Ra_annual","Manipulation","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","Ecosystem_type2","Outlier_rh","Outlier_ra","Mean.Temp.","Mean.Precip.","delta.Mean.Temp.","delta.Mean.Precip."
2515,2000.5,1.5,35.23,137.13,"ST",3390,630,"Temperate","Managed","Forest","Evergreen",NA,1528,"Gas chromatography","","Mature",405,NA,NA,"None",0.79,NA,26,20,54,"Forest",0,0,5.47909090909091,1151.66666666667,0.17947820243811,158.125326357198
2516,2000.5,1.5,35.2,137.57,"IB",3390,1010,"Temperate","Managed","Forest","Evergreen",NA,1972,"Gas chromatography","","Mature",306,NA,NA,"None",0.51,NA,25,22,53,"Forest",0,0,3.80545454545455,1179.16666666667,-1.49415816119825,185.625326357198
2518,2001.5,3,33.08,130.43,"KH",3390,165,"Temperate","Managed","Forest","Evergreen",NA,2072,"Gas chromatography","","Mature",429,NA,NA,"None",0.84,NA,28,38,34,"Forest",0,0,4.79,1017.08333333333,-0.509612706652798,23.5419930238651
2519,2000.5,3,26.52,127.98,"OK",3390,100,"Subtropical","Natural","Forest","Deciduous",NA,2131,"Gas chromatography","","Mature",1057,NA,NA,"None",0.8,NA,42,39,19,"Forest",0,0,7.19416666666667,2272.08333333333,1.89455396001387,1278.54199302387
2607,1996.5,1,-10.17,-62.82,"Fazenda Nova Vida",1996,NA,"Tropical","Managed","Grassland","Deciduous",25.5,2200,"Gas chromatography","","Aggrading",750,NA,NA,"None",1.3,NA,NA,NA,NA,"Grassland",0,0,11.09,1363.66666666667,5.7903872933472,370.125326357198
2608,1996.5,1,-10.17,-62.82,"Fazenda Nova Vida",1996,NA,"Tropical","Managed","Grassland","Deciduous",25.5,2200,"Gas chromatography","","Aggrading",750,NA,NA,"None",1.36,NA,NA,NA,NA,"Grassland",0,0,11.09,1363.66666666667,5.7903872933472,370.125326357198
2609,1996.5,1,-10.17,-62.82,"Fazenda Nova Vida",1996,NA,"Tropical","Managed","Grassland","Deciduous",25.5,2200,"Gas chromatography","","Aggrading",750,NA,NA,"None",1.38,NA,NA,NA,NA,"Grassland",0,0,11.09,1363.66666666667,5.7903872933472,370.125326357198
2611,1996.5,1,-10.17,-62.82,"Fazenda Nova Vida",1996,NA,"Tropical","Managed","Forest","Evergreen",25.5,2200,"Gas chromatography","","Aggrading",500,NA,NA,"None",1.18,NA,NA,NA,NA,"Forest",0,0,11.09,1363.66666666667,5.7903872933472,370.125326357198
2640,2001,1,43.54,116.55,"Xilin Gol Nature Reserve",3316,1130,"Temperate","Natural","Grassland","Deciduous",-0.5,400,"Gas chromatography","","Mature",152,NA,NA,"None",1.325,9.9,NA,NA,NA,"Grassland",0,0,1.525,136.083333333333,-3.7746127066528,-857.458006976135
2641,2002,1,43.54,116.55,"Xilin Gol Nature Reserve",3316,1130,"Temperate","Natural","Grassland","Deciduous",-0.5,400,"Gas chromatography","","Mature",119,NA,NA,"None",1.325,9.9,NA,NA,NA,"Grassland",0,0,2.13454545454545,146.583333333333,-3.16506725210734,-846.958006976135
2643,1996,1,35.68,-83.46,"Great Smoky Mountain National Park",3342,940,"Temperate","Natural","Forest","Evergreen",10,1810,"IRGA","","Mature",940,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.58545454545455,2079.83333333333,-1.71415816119825,1086.29199302387
2644,1996,1,35.68,-83.47,"Great Smoky Mountain National Park",3342,1000,"Temperate","Natural","Forest","Evergreen",9.7,1840,"IRGA","","Mature",852,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.58545454545455,2079.83333333333,-1.71415816119825,1086.29199302387
2645,1996,1,35.61,-83.45,"Great Smoky Mountain National Park",3342,1650,"Temperate","Natural","Forest","Evergreen",6.7,2210,"IRGA","","Mature",646,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.96818181818182,1599.58333333333,-2.33143088847098,606.041993023865
2646,1996,1,35.61,-83.45,"Great Smoky Mountain National Park",3342,1670,"Temperate","Natural","Forest","Evergreen",6.6,2220,"IRGA","","Mature",890,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.96818181818182,1599.58333333333,-2.33143088847098,606.041993023865
2698,2001,1,51.31,4.52,"Brasschaat",3503,16,"Temperate","Unmanaged","Forest","Mixed",9.8,750,"IRGA","Subtraction","Mature",580,460,175,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.35090909090909,850.666666666667,-0.948703615743708,-142.874673642802
2729,2002.5,2,35.02,135.79,"Kyoto",3592,100,"Temperate","Natural","Forest","Deciduous",NA,1419,"IRGA","Exclusion","Mature",930,510,420,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.78181818181818,891.25,0.482205475165383,-102.291340309468
2730,2002.5,2,35.63,135.17,"Miyazu-Oak",3592,650,"Temperate","Natural","Forest","Deciduous",NA,1739,"IRGA","Exclusion","Mature",770,400,380,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.20545454545455,1408.33333333333,-1.09415816119825,414.791993023865
2731,2002.5,2,35.62,135.18,"Miyazu-Cedar",3592,610,"Temperate","Natural","Forest","Evergreen",NA,1739,"IRGA","Exclusion","Mature",920,520,400,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.20545454545455,1408.33333333333,-1.09415816119825,414.791993023865
2732,2002.5,2,35.62,135.18,"Miyazu-Beech",3592,680,"Temperate","Natural","Forest","Deciduous",NA,1739,"IRGA","Exclusion","Mature",820,550,280,"None",NA,NA,NA,NA,NA,"Forest",0,0,4.20545454545455,1408.33333333333,-1.09415816119825,414.791993023865
2733,2002.5,2,35.96,138.47,"Nobeyama",3592,1440,"Temperate","Natural","Forest","Deciduous",NA,1555,"IRGA","Exclusion","Mature",500,340,150,"None",NA,NA,NA,NA,NA,"Forest",0,0,5.22454545454545,875.416666666667,-0.0750672521073437,-118.124673642802
2736,2002,1,-1.72,-51.46,"Caxiuanã National Forest",3601,NA,"Tropical","Natural","Forest","Evergreen",25.7,2272,"IRGA","","Mature",1487,NA,NA,"None",1.49,NA,77,10,14,"Forest",0,0,8.72666666666667,2807.75,3.42705396001387,1814.20865969053
2737,2002,1,-1.72,-51.46,"Caxiuanã National Forest",3601,NA,"Tropical","Natural","Forest","Evergreen",25.7,2272,"IRGA","","Mature",1166,NA,NA,"None",1.2,NA,40,23,38,"Forest",0,0,8.72666666666667,2807.75,3.42705396001387,1814.20865969053
2738,2003.5,1,23.18,112.54,"Dinghushan Biosphere Reserve",3683,250,"Subtropical","Natural","Forest","Evergreen",20.9,1956,"Gas chromatography","","Aggrading",578,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2739,2003.5,1,23.18,112.54,"Dinghushan Biosphere Reserve",3683,260,"Subtropical","Natural","Forest","Mixed",20.9,1956,"Gas chromatography","","Mature",1001,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2740,2003.5,1,23.18,112.54,"Dinghushan Biosphere Reserve",3683,260,"Subtropical","Natural","Forest","Evergreen",20.9,1956,"Gas chromatography","","Mature",1586,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2743,2005.5,1,31.27,105.47,"Yanting Agro-ecological Station of Purple Soil",4629,500,"Subtropical","Managed","Forest","Evergreen",17.3,826,"IRGA","Exclusion","Mature",627,395,232,"None",1.42,NA,40,42,18,"Forest",0,0,6.28727272727273,776.416666666667,0.987660020619929,-217.124673642802
2746,2003,1,52.95,-7.25,"Dooary 1",3561,260,"Temperate","Natural","Forest","Evergreen",9.3,804,"IRGA","Exclusion","Aggrading",991,425,566,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.90090909090909,1199.41666666667,-1.39870361574371,205.875326357198
2747,2003,1,52.95,-7.25,"Dooary 2",3561,260,"Temperate","Natural","Forest","Evergreen",9.3,804,"IRGA","Exclusion","Aggrading",686,321,365,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.90090909090909,1199.41666666667,-1.39870361574371,205.875326357198
2748,2003,1,52.95,-7.25,"Dooary 3",3561,260,"Temperate","Natural","Forest","Evergreen",9.3,804,"IRGA","Exclusion","Aggrading",556,264,292,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.90090909090909,1199.41666666667,-1.39870361574371,205.875326357198
2749,2003,1,52.95,-7.25,"Cullenagh",3561,260,"Temperate","Natural","Forest","Evergreen",9.3,804,"IRGA","Exclusion","Aggrading",564,307,257,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.90090909090909,1199.41666666667,-1.39870361574371,205.875326357198
2758,2001,2,37.81,127.83,"Chunchon",2501,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"IRGA","","Mature",858,NA,NA,"None",NA,21.1,NA,NA,NA,"Forest",0,0,3.63454545454545,861.75,-1.66506725210734,-131.791340309468
2759,2001,2,37.81,127.83,"Chunchon",2501,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"IRGA","","Mature",927,NA,NA,"None",NA,20.8,NA,NA,NA,"Forest",0,0,3.63454545454545,861.75,-1.66506725210734,-131.791340309468
2760,2001,2,37.81,127.83,"Chunchon",2501,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"IRGA","","Mature",950,NA,NA,"None",NA,19.5,NA,NA,NA,"Forest",0,0,3.63454545454545,861.75,-1.66506725210734,-131.791340309468
2761,2002.5,1,35.46,127.64,"Sambong Exhibition Forests",2655,690,"Temperate","Managed","Forest","Deciduous",12.8,1322,"IRGA","","Aggrading",734,NA,NA,"None",0.85,NA,NA,NA,NA,"Forest",0,0,4.56909090909091,1672.58333333333,-0.730521797561889,679.041993023865
2762,2002.5,1,35.45,127.62,"Sambong Exhibition Forests",2655,630,"Temperate","Managed","Forest","Deciduous",12.8,1322,"IRGA","","Aggrading",796,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,4.56909090909091,1672.58333333333,-0.730521797561889,679.041993023865
2763,2003.5,1,35.46,127.64,"Sambong Exhibition Forests",2655,690,"Temperate","Managed","Forest","Deciduous",12.8,1322,"IRGA","","Aggrading",892,NA,NA,"None",0.85,NA,NA,NA,NA,"Forest",0,0,3.99363636363636,1612.33333333333,-1.30597634301643,618.791993023865
2764,2003.5,1,35.45,127.62,"Sambong Exhibition Forests",2655,630,"Temperate","Managed","Forest","Deciduous",12.8,1322,"IRGA","","Aggrading",921,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,3.99363636363636,1612.33333333333,-1.30597634301643,618.791993023865
2766,1998.5,1,10.43,-83.98,"La Selva Field Station",3581,93,"Tropical","Natural","Forest","Evergreen",NA,4200,"IRGA","","Mature",1067,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,10.3255555555556,1363.66666666667,5.02594284890276,370.125326357198
2767,1999.5,1,10.43,-83.98,"La Selva Field Station",3581,93,"Tropical","Natural","Forest","Evergreen",NA,4200,"IRGA","","Mature",1052,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.455,1354.33333333333,1.1553872933472,360.791993023865
2768,2000.5,1,10.43,-83.98,"La Selva Field Station",3581,93,"Tropical","Natural","Forest","Evergreen",NA,4200,"IRGA","","Mature",1343,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.47666666666667,1354.33333333333,1.17705396001387,360.791993023865
2769,2001.5,1,10.43,-83.98,"La Selva Field Station",3581,93,"Tropical","Natural","Forest","Evergreen",NA,4200,"IRGA","","Mature",1347,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.77,1354.33333333333,1.4703872933472,360.791993023865
2770,2002.5,1,10.43,-83.98,"La Selva Field Station",3581,93,"Tropical","Natural","Forest","Evergreen",NA,4200,"IRGA","","Mature",1279,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,6.53833333333333,1354.33333333333,1.23872062668054,360.791993023865
2773,2003.5,2,23.17,112.53,"Dinghushan Nature Reserve",3618,550,"Subtropical","Natural","Forest","Evergreen",21.4,1927,"Gas chromatography","","Aggrading",600,NA,NA,"None",1.495,15.7,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2774,2003.5,2,23.17,112.53,"Dinghushan Nature Reserve",3618,550,"Subtropical","Natural","Forest","Mixed",21.4,1927,"Gas chromatography","","Mature",913,NA,NA,"None",1.22,18.4,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2775,2003.5,2,23.17,112.53,"Dinghushan Nature Reserve",3618,550,"Subtropical","Natural","Forest","Evergreen",21.4,1927,"Gas chromatography","","Mature",1077,NA,NA,"None",1.093,25.9,NA,NA,NA,"Forest",0,0,6.56333333333333,1149.75,1.26372062668054,156.208659690532
2798,2003,1,52.95,-7.25,"Dooary Forest",4061,260,"Temperate","Managed","Forest","Evergreen",9.3,804,"IRGA","","Aggrading",686,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.90090909090909,1199.41666666667,-1.39870361574371,205.875326357198
2800,2004,1,54.13,37.1,"Pushchino Scientific Centre",3921,NA,"Temperate","Unmanaged","Grassland","Deciduous",5.5,670,"Gas chromatography","Extraction","Aggrading",613,297,316,"None",NA,16,NA,NA,NA,"Grassland",0,0,2.95636363636364,577.5,-2.34324907028916,-416.041340309468
2801,2004,1,54.13,37.1,"Pushchino Scientific Centre",3921,NA,"Temperate","Unmanaged","Grassland","Deciduous",5.5,670,"Gas chromatography","Extraction","Aggrading",580,281,299,"None",NA,16.5,NA,NA,NA,"Grassland",0,0,2.95636363636364,577.5,-2.34324907028916,-416.041340309468
2802,2004,1,54.13,37.1,"Pushchino Scientific Centre",3921,NA,"Temperate","Unmanaged","Grassland","Deciduous",5.5,670,"Gas chromatography","Extraction","Aggrading",671,325,346,"None",NA,16.5,NA,NA,NA,"Grassland",0,0,2.95636363636364,577.5,-2.34324907028916,-416.041340309468
2803,2004,1,54.13,37.1,"Pushchino Scientific Centre",3921,NA,"Temperate","Unmanaged","Grassland","Deciduous",5.5,670,"Gas chromatography","Extraction","Aggrading",845,411,434,"None",NA,13.5,NA,NA,NA,"Grassland",0,0,2.95636363636364,577.5,-2.34324907028916,-416.041340309468
2806,2004.5,1.3,22.68,112.9,"",3873,NA,"Temperate","Natural","Forest","Evergreen",NA,NA,"Gas chromatography","","Mature",535,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.23166666666667,1149.75,1.93205396001387,156.208659690532
2807,2004.5,1.3,22.68,112.9,"",3873,NA,"Temperate","Managed","Forest","Evergreen",NA,NA,"Gas chromatography","","Mature",1789,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,7.23166666666667,1149.75,1.93205396001387,156.208659690532
2859,2002,1,55.87,-3.2,"",3399,200,"Temperate","Managed","Grassland","Deciduous",8.3,849,"IRGA","","Mature",700,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.12727272727273,743.583333333333,-2.17233997938007,-249.958006976135
2865,2003,1,55.87,-3.2,"",3399,200,"Temperate","Managed","Grassland","Deciduous",8.3,849,"IRGA","","Mature",918,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.20090909090909,1199.41666666667,-2.09870361574371,205.875326357198
2871,2004,1,55.87,-3.2,"",3399,200,"Temperate","Managed","Grassland","Deciduous",8.3,849,"IRGA","","Mature",564,NA,NA,"None",NA,NA,NA,NA,NA,"Grassland",0,0,3.22636363636364,1004.08333333333,-2.07324907028916,10.5419930238651
2880,2003,1,42.4,128.1,"Changbai Mountain",3649,736,"Temperate","Natural","Forest","Evergreen",NA,NA,"IRGA","Exclusion","Mature",1010,637,373,"None",NA,NA,NA,NA,NA,"Forest",0,0,9.202,447.5,3.9023872933472,-546.041340309468
2881,2001,1,42.4,11.92,"S1",3619,140,"Mediterranean","Managed","Forest","Deciduous",14,755,"IRGA","","Aggrading",1627,NA,NA,"None",NA,NA,54,14,33,"Forest",0,0,11.09,497.8,5.7903872933472,-495.741340309468
2882,2001,1,42.4,11.92,"S5",3619,140,"Mediterranean","Managed","Forest","Deciduous",14,755,"IRGA","","Aggrading",1552,NA,NA,"None",NA,NA,54,14,33,"Forest",0,0,11.09,497.8,5.7903872933472,-495.741340309468
2883,2001,1,42.4,11.92,"S10",3619,140,"Mediterranean","Managed","Forest","Deciduous",14,755,"IRGA","","Aggrading",1476,NA,NA,"None",NA,NA,54,14,33,"Forest",0,0,11.09,497.8,5.7903872933472,-495.741340309468
2884,2001,1,42.4,11.92,"S17",3619,140,"Mediterranean","Managed","Forest","Deciduous",14,755,"IRGA","","Aggrading",1325,NA,NA,"None",NA,NA,54,14,33,"Forest",0,0,11.09,497.8,5.7903872933472,-495.741340309468
2946,1994,3.5,42.52,-76.6,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Mature",426,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,2.00777777777778,872.3,-3.29183492887502,-121.241340309468
2947,1994,3.5,42.52,-76.6,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Aggrading",681,NA,NA,"None",1,NA,NA,NA,NA,"Forest",0,0,2.00777777777778,872.3,-3.29183492887502,-121.241340309468
2948,1994,3.5,42.52,-76.6,"",1184,NA,"Temperate","Natural","Forest","Evergreen",7.7,899,"Gas chromatography","","Aggrading",265,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,2.00777777777778,872.3,-3.29183492887502,-121.241340309468
2949,1994,3.5,42.52,-76.6,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Mature",189,NA,NA,"None",1.2,NA,NA,NA,NA,"Forest",0,0,2.00777777777778,872.3,-3.29183492887502,-121.241340309468
2950,1995,3.5,42.5,-76.5,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Mature",520,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,1.168,1179.91666666667,-4.1316127066528,186.375326357198
2951,1995,3.5,42.5,-76.5,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Aggrading",416,NA,NA,"None",1,NA,NA,NA,NA,"Forest",0,0,1.168,1179.91666666667,-4.1316127066528,186.375326357198
2952,1995,3.5,42.5,-76.5,"",1184,NA,"Temperate","Natural","Forest","Evergreen",7.7,899,"Gas chromatography","","Aggrading",341,NA,NA,"None",0.8,NA,NA,NA,NA,"Forest",0,0,1.168,1179.91666666667,-4.1316127066528,186.375326357198
2953,1995,3.5,42.5,-76.5,"",1184,NA,"Temperate","Natural","Forest","Deciduous",7.7,899,"Gas chromatography","","Mature",227,NA,NA,"None",1.2,NA,NA,NA,NA,"Forest",0,0,1.168,1179.91666666667,-4.1316127066528,186.375326357198
2963,1992.5,1,54.13,37.1,"Pushchino Scientific Centre",1831,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"Gas chromatography","Extraction","Mature",642,392,250,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.93181818181818,425.416666666667,-2.36779452483462,-568.124673642802
2964,1992.5,1,54.13,37.1,"Pushchino Scientific Centre",1831,NA,"Temperate","Unmanaged","Grassland","Deciduous",NA,NA,"Gas chromatography","Extraction","Mature",475,342,133,"None",NA,NA,NA,NA,NA,"Grassland",0,0,2.93181818181818,425.416666666667,-2.36779452483462,-568.124673642802
2966,1992.5,1,54.13,37.1,"Pushchino Scientific Centre",1831,NA,"Temperate","Natural","Forest","Deciduous",NA,NA,"Gas chromatography","Extraction","Mature",382,233,149,"None",NA,NA,NA,NA,NA,"Forest",0,0,2.93181818181818,425.416666666667,-2.36779452483462,-568.124673642802
2967,1992.5,1,54.13,37.1,"Pushchino Scientific Centre",1831,NA,"Temperate","Unmanaged","Grassland","Deciduous",NA,NA,"Gas chromatography","Extraction","Mature",181,130,51,"None",NA,NA,NA,NA,NA,"Grassland",0,0,2.93181818181818,425.416666666667,-2.36779452483462,-568.124673642802
2975,1990,1,62,149,"Kolyma lowland",1304,15,"Arctic","Natural","Shrubland","Deciduous",NA,250,"Gas chromatography","Exclusion","Mature",144,83,61,"None",NA,NA,NA,NA,NA,"Shrubland",0,0,-2.5325,198.666666666667,-7.8321127066528,-794.874673642802
2976,1990,1,62,149,"Kolyma lowland",1304,15,"Arctic","Natural","Wetland","Deciduous",NA,250,"Gas chromatography","","Mature",105,NA,NA,"None",NA,NA,NA,NA,NA,"Wetland",0,0,-2.5325,198.666666666667,-7.8321127066528,-794.874673642802
2979,2002,1,43.55,116.78,"",3537,1225,"Temperate","Natural","Grassland","Deciduous",0.3,400,"IRGA","","Mature",409,NA,NA,"None",1.08,12.83,NA,NA,NA,"Grassland",0,0,2.13454545454545,146.583333333333,-3.16506725210734,-846.958006976135
2980,2002,1,44.09,115.91,"",3537,923,"Temperate","Natural","Grassland","Deciduous",1.5,250,"IRGA","","Mature",111,NA,NA,"None",1.33,11.71,NA,NA,NA,"Grassland",0,0,2.13454545454545,146.583333333333,-3.16506725210734,-846.958006976135
2981,2003,1,43.55,116.78,"",3537,1225,"Temperate","Natural","Grassland","Deciduous",0.3,400,"IRGA","","Mature",360,NA,NA,"None",1.08,12.83,NA,NA,NA,"Grassland",0,0,0.859166666666667,318.833333333333,-4.44044603998613,-674.708006976135
2982,2003,1,44.09,115.91,"",3537,923,"Temperate","Natural","Grassland","Deciduous",1.5,250,"IRGA","","Mature",126,NA,NA,"None",1.33,11.71,NA,NA,NA,"Grassland",0,0,0.859166666666667,136.083333333333,-4.44044603998613,-857.458006976135
2983,2004,1,43.55,116.78,"",3537,1225,"Temperate","Natural","Grassland","Deciduous",0.3,400,"IRGA","","Mature",356,NA,NA,"None",1.08,12.83,NA,NA,NA,"Grassland",0,0,1.25,309.909090909091,-4.0496127066528,-683.632249400377
2984,2004,1,44.09,115.91,"",3537,923,"Temperate","Natural","Grassland","Deciduous",1.5,250,"IRGA","","Mature",149,NA,NA,"None",1.33,11.71,NA,NA,NA,"Grassland",0,0,1.25,167.25,-4.0496127066528,-826.291340309468
3011,1996,1,53.99,-105.12,"BOREAS SSA-OBS",1506,NA,"Boreal","Natural","Forest","Evergreen",NA,NA,"IRGA","","Mature",790,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,0.4125,348.25,-4.8871127066528,-645.291340309468
3017,2002.5,1,2.82,111.85,"F",3044,NA,"Tropical","Natural","Forest","Evergreen",NA,2163,"IRGA","","Mature",2132,NA,NA,"None",0.15,27.24,NA,NA,NA,"Forest",0,0,8.2275,1574.33333333333,2.9278872933472,580.791993023865
3018,2002.5,1,2.78,111.83,"S",3044,NA,"Tropical","Managed","Forest","Evergreen",NA,2928,"IRGA","","Aggrading",1111,NA,NA,"None",0.16,22.63,NA,NA,NA,"Forest",0,0,8.2275,1574.33333333333,2.9278872933472,580.791993023865
3020,1994,1,36.13,137.42,"Takayama Research Station",3053,1420,"Temperate","Natural","Forest","Deciduous",7.2,2275,"IRGA","","Mature",778,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.55272727272727,984.166666666667,-1.74688543392553,-9.37467364280167
3021,1995,1,36.13,137.42,"Takayama Research Station",3053,1420,"Temperate","Natural","Forest","Deciduous",7.2,2275,"IRGA","","Mature",597,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.01909090909091,1376.66666666667,-2.28052179756189,383.125326357198
3022,1996,1,36.13,137.42,"Takayama Research Station",3053,1420,"Temperate","Natural","Forest","Deciduous",7.2,2275,"IRGA","","Mature",608,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.08909090909091,1279.58333333333,-2.21052179756189,286.041993023865
3023,1997,1,36.13,137.42,"Takayama Research Station",3053,1420,"Temperate","Natural","Forest","Deciduous",7.2,2275,"IRGA","","Mature",739,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.20363636363636,1484.16666666667,-2.09597634301643,490.625326357198
3024,1998,1,36.13,137.42,"Takayama Research Station",3053,1420,"Temperate","Natural","Forest","Deciduous",7.2,2275,"IRGA","","Mature",793,NA,NA,"None",NA,NA,NA,NA,NA,"Forest",0,0,3.64636363636364,1896.25,-1.65324907028916,902.708659690532
